ID,Substrate,Ceramic,Thickness,Lsub,asub,bsub,Lcer,acer,bcer,L,a,b
175,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.78,0.24,9.46
176,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.49,0.26,9.57
177,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.78,0.24,9.47
178,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.49,0.26,9.57
179,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.78,0.24,9.47
180,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.49,0.25,9.57
181,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,88.03,0.44,11.26
182,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,87.67,0.48,11.38
183,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,88.02,0.44,11.26
184,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,87.66,0.47,11.38
185,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,88.02,0.44,11.25
186,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,87.66,0.47,11.38
187,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,87.63,0.45,11.63
188,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,87.31,0.49,11.75
189,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,87.63,0.45,11.63
190,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,87.31,0.48,11.75
191,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,87.64,0.45,11.63
192,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,87.31,0.49,11.75
193,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,88.87,0.39,11.36
194,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,88.39,0.41,11.48
195,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,88.86,0.39,11.36
196,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,88.39,0.4,11.48
197,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,88.86,0.39,11.36
198,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,88.39,0.41,11.48
199,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,89.81,0.43,11.29
200,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,89.51,0.46,11.42
201,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,89.75,0.43,11.3
202,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,89.46,0.45,11.41
203,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,89.71,0.43,11.29
204,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,89.44,0.45,11.42
205,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,89.3,0.38,11.07
206,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,89.05,0.41,11.18
207,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,89.29,0.38,11.07
208,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,89.04,0.41,11.17
209,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,89.29,0.38,11.08
210,White,Empress HT A1,0.7,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,89.04,0.41,11.18
211,White,Empress HT A1,1.2,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,83.3,1.04,14.56
212,White,Empress HT A1,1.2,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,82.82,1.07,14.73
213,White,Empress HT A1,1.2,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,83.34,1.04,14.58
214,White,Empress HT A1,1.2,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,82.85,1.07,14.75
215,White,Empress HT A1,1.2,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,83.37,1.04,14.59
216,White,Empress HT A1,1.2,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,82.87,1.07,14.75
217,White,Empress HT A1,1.2,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,82.98,1.01,14.01
